ID_Atendimento;Data_Atendimento;Tipo_Atendimento;Status;Meio_Contato;Tempo_Resolucao_minutos;Avaliacao
10984;2024-04-20 04:08:14;Vendas;Encaminhado;Chat Online;67;5
10985;2024-04-10 16:21:43;Reclamação;Sem Solução;Chat Online;103;4
10986;2023-05-09 10:21:38;Informação;Sem Solução;Chat Online;108;4
10987;2024-03-14 11:57:10;Vendas;Pendente;Chat Online;33;0
10988;2023-03-23 16:48:28;Informação;Resolvido;WhatsApp;22;3
10989;2023-03-19 10:41:30;Vendas;Sem Solução;Telefone;27;5
10990;2023-01-05 10:52:29;Vendas;Sem Solução;Telefone;107;2
10991;2023-09-10 02:16:10;Suporte Técnico;Pendente;Telefone;95;4
10992;2023-12-11 23:43:11;Suporte Técnico;Encaminhado;Chat Online;2;2
10993;2024-01-24 16:44:55;Cancelamento;Encaminhado;WhatsApp;54;3
10994;2024-05-13 22:52:39;Informação;Pendente;Chat Online;;1
10995;2023-11-10 16:36:02;Cancelamento;Encaminhado;WhatsApp;46;0
10996;2024-10-16 07:03:28;Suporte Técnico;Pendente;Chat Online;14;1
10997;2024-01-23 04:33:06;Informação;Sem Solução;WhatsApp;19;3
10998;2023-08-20 08:57:25;Informação;Sem Solução;E-mail;26;3
10999;2023-06-05 10:39:59;Suporte Técnico;Encaminhado;Chat Online;;1
11000;2024-05-08 09:08:50;Informação;Pendente;E-mail;108;0
11001;2023-03-12 00:02:01;Suporte Técnico;Resolvido;WhatsApp;73;0
11002;2024-02-03 12:33:31;Suporte Técnico;Pendente;WhatsApp;119;0
11003;2024-04-25 13:02:11;Suporte Técnico;Encaminhado;WhatsApp;66;5
11004;2023-04-02 10:57:06;Suporte Técnico;Resolvido;Telefone;113;1
11005;2024-09-19 05:31:49;Informação;Encaminhado;WhatsApp;70;4
11006;2024-04-15 23:52:21;Reclamação;Encaminhado;Chat Online;103;2
11007;2023-11-06 02:37:18;Vendas;Pendente;WhatsApp;;2
11008;2024-09-27 03:37:28;Reclamação;Sem Solução;WhatsApp;59;4
11009;2023-06-05 11:16:46;Cancelamento;Sem Solução;WhatsApp;5;5
11010;2023-07-15 01:28:51;Suporte Técnico;Resolvido;WhatsApp;;1
11011;2024-03-04 08:24:54;Informação;Resolvido;Telefone;73;5
11012;2023-07-05 11:29:59;Cancelamento;Encaminhado;E-mail;35;1
11013;2023-05-12 14:31:33;Informação;Resolvido;Chat Online;81;5
11014;2024-09-23 03:09:28;Suporte Técnico;Resolvido;WhatsApp;104;4
11015;2023-06-12 14:30:17;Vendas;Resolvido;Chat Online;96;3
11016;2023-11-29 21:46:44;Reclamação;Pendente;WhatsApp;116;2
11017;2024-09-14 11:38:37;Informação;Resolvido;Telefone;96;4
11018;2023-08-27 13:53:10;Cancelamento;Sem Solução;Telefone;32;2
11019;2024-01-12 06:08:55;Cancelamento;Pendente;E-mail;68;2
11020;2023-11-14 02:47:50;Informação;Pendente;Telefone;117;2
11021;2023-12-31 18:50:34;Informação;Pendente;Telefone;91;0
11022;2024-03-21 08:08:15;Informação;Pendente;WhatsApp;67;5
11023;2023-06-14 01:55:51;Vendas;Sem Solução;WhatsApp;36;2
11024;2023-04-16 20:56:13;Suporte Técnico;Encaminhado;Chat Online;21;1
11025;2023-03-25 10:33:18;Suporte Técnico;Resolvido;Chat Online;73;4
11026;2024-03-21 10:23:31;Cancelamento;Resolvido;WhatsApp;54;4
11027;2023-12-03 16:53:17;Informação;Resolvido;Telefone;;4
11028;2023-02-19 08:34:34;Cancelamento;Encaminhado;WhatsApp;6;0
11029;2024-04-02 07:00:14;Cancelamento;Resolvido;Chat Online;102;3
11030;2023-07-15 07:17:12;Informação;Encaminhado;Chat Online;34;4
11031;2023-12-11 05:08:54;Suporte Técnico;Resolvido;Chat Online;87;1
11032;2023-02-07 05:52:21;Vendas;Sem Solução;Chat Online;66;0
11033;2024-01-17 15:07:46;Cancelamento;Encaminhado;Telefone;38;5
11034;2024-07-18 18:30:57;Suporte Técnico;Pendente;Chat Online;51;5
11035;2024-09-21 06:33:09;Suporte Técnico;Encaminhado;E-mail;112;0
11036;2023-01-30 17:59:27;Suporte Técnico;Encaminhado;E-mail;114;3
11037;2023-11-07 19:31:34;Vendas;Pendente;Chat Online;108;3
11038;2024-02-20 15:48:29;Reclamação;Encaminhado;Chat Online;42;3
11039;2024-01-02 07:56:20;Reclamação;Pendente;Telefone;97;0
11040;2024-09-15 10:39:54;Vendas;Encaminhado;WhatsApp;110;3
11041;2023-11-18 19:18:03;Vendas;Encaminhado;Telefone;3;0
11042;2023-06-08 15:28:10;Cancelamento;Pendente;Chat Online;88;4
11043;2024-01-27 13:07:47;Vendas;Resolvido;Telefone;62;0
11044;2024-01-08 09:29:38;Informação;Encaminhado;WhatsApp;93;3
11045;2023-10-31 23:33:18;Suporte Técnico;Sem Solução;E-mail;57;5
11046;2024-11-28 09:21:46;Reclamação;Pendente;E-mail;83;4
11047;2023-04-10 12:46:17;Vendas;Pendente;Telefone;57;0
11048;2023-05-11 15:08:40;Vendas;Encaminhado;Chat Online;59;3
11049;2023-10-18 00:03:39;Reclamação;Resolvido;E-mail;68;5
11050;2023-07-17 09:15:46;Informação;Resolvido;E-mail;47;4
11051;2023-03-30 05:27:43;Informação;Resolvido;WhatsApp;14;1
11052;2023-03-02 16:15:19;Informação;Encaminhado;WhatsApp;88;0
11053;2023-02-27 09:47:45;Reclamação;Sem Solução;E-mail;103;0
11054;2023-05-11 06:13:09;Reclamação;Pendente;WhatsApp;27;0
11055;2023-11-07 04:03:09;Vendas;Encaminhado;WhatsApp;33;3
11056;2024-02-05 13:57:03;Suporte Técnico;Sem Solução;Telefone;104;2
11057;2023-03-09 04:12:22;Cancelamento;Pendente;Telefone;22;0
11058;2024-11-22 01:49:09;Reclamação;Encaminhado;WhatsApp;1;1
11059;2023-07-22 16:30:49;Reclamação;Pendente;E-mail;120;5
11060;2023-02-10 11:15:35;Cancelamento;Pendente;Chat Online;2;5
11061;2023-07-23 02:10:02;Cancelamento;Sem Solução;Telefone;81;0
11062;2024-11-06 22:18:39;Cancelamento;Resolvido;E-mail;34;5
11063;2023-04-20 00:29:07;Suporte Técnico;Encaminhado;WhatsApp;43;4
11064;2024-01-09 11:13:41;Cancelamento;Resolvido;WhatsApp;46;2
11065;2024-03-10 11:12:43;Cancelamento;Sem Solução;Telefone;91;4
11066;2024-05-09 12:55:57;Suporte Técnico;Encaminhado;WhatsApp;;5
11067;2024-09-25 03:06:29;Suporte Técnico;Pendente;WhatsApp;27;0
11068;2023-02-04 14:22:27;Reclamação;Pendente;Chat Online;80;1
11069;2024-10-10 17:49:28;Suporte Técnico;Encaminhado;E-mail;21;0
11070;2024-05-21 10:24:09;Vendas;Pendente;Chat Online;31;4
11071;2023-08-09 18:04:27;Suporte Técnico;Resolvido;Telefone;35;1
11072;2024-04-13 10:26:39;Cancelamento;Encaminhado;WhatsApp;18;0
11073;2023-10-24 20:50:26;Cancelamento;Pendente;Chat Online;108;5
11074;2023-01-15 21:46:51;Reclamação;Encaminhado;Telefone;10;5
11075;2024-05-01 16:17:46;Cancelamento;Resolvido;Telefone;90;2
11076;2023-05-04 15:30:14;Suporte Técnico;Pendente;WhatsApp;;3
11077;2023-12-26 02:22:48;Vendas;Resolvido;WhatsApp;40;0
11078;2024-03-06 06:06:53;Vendas;Pendente;Telefone;39;0
11079;2023-08-31 13:09:02;Informação;Encaminhado;E-mail;104;1
11080;2024-09-11 05:33:15;Informação;Encaminhado;E-mail;92;4
11081;2024-01-22 07:05:07;Cancelamento;Encaminhado;WhatsApp;93;3
11082;2024-11-23 06:56:50;Vendas;Encaminhado;WhatsApp;27;3
11083;2023-02-27 06:06:01;Cancelamento;Sem Solução;E-mail;65;4
11084;2023-07-18 01:48:40;Reclamação;Pendente;WhatsApp;51;1
11085;2024-07-11 22:25:20;Informação;Sem Solução;Chat Online;99;4
11086;2023-07-21 01:18:58;Suporte Técnico;Sem Solução;WhatsApp;60;1
11087;2024-06-09 04:14:51;Reclamação;Encaminhado;Telefone;10;5
11088;2023-09-06 01:05:24;Suporte Técnico;Sem Solução;WhatsApp;72;5
11089;2023-05-23 14:54:24;Informação;Pendente;Telefone;61;4
11090;2023-05-24 07:42:33;Vendas;Pendente;WhatsApp;111;2
11091;2024-06-20 06:23:58;Informação;Sem Solução;WhatsApp;88;0
11092;2023-09-14 13:31:24;Vendas;Resolvido;Chat Online;104;4
11093;2024-01-30 07:32:13;Reclamação;Resolvido;E-mail;116;0
11094;2024-10-04 22:39:39;Reclamação;Encaminhado;Telefone;73;4
11095;2023-09-29 17:00:23;Vendas;Encaminhado;E-mail;12;0
11096;2023-08-20 05:16:53;Informação;Sem Solução;Telefone;93;5
11097;2023-06-30 12:07:35;Cancelamento;Encaminhado;WhatsApp;70;1
11098;2024-01-11 07:13:33;Informação;Encaminhado;Chat Online;20;1
11099;2023-09-29 03:34:20;Reclamação;Encaminhado;Chat Online;99;0
11100;2024-08-05 16:44:21;Informação;Sem Solução;Telefone;38;4
11101;2023-01-09 16:21:27;Reclamação;Encaminhado;Chat Online;30;5
11102;2024-11-25 15:36:41;Suporte Técnico;Resolvido;E-mail;55;3
11103;2024-10-16 20:59:17;Cancelamento;Encaminhado;E-mail;116;0
11104;2024-09-15 13:44:48;Suporte Técnico;Sem Solução;Telefone;94;1
11105;2023-05-21 08:12:32;Reclamação;Sem Solução;Chat Online;41;0
11106;2023-01-01 04:23:08;Vendas;Encaminhado;E-mail;2;0
11107;2023-06-19 11:57:58;Vendas;Sem Solução;E-mail;;5
11108;2024-03-31 12:55:15;Informação;Encaminhado;WhatsApp;100;2
11109;2023-01-22 10:41:01;Vendas;Resolvido;Telefone;78;4
11110;2024-03-25 06:41:39;Informação;Resolvido;E-mail;104;2
11111;2023-11-02 22:20:14;Suporte Técnico;Resolvido;E-mail;77;0
11112;2023-07-25 03:27:20;Suporte Técnico;Sem Solução;WhatsApp;98;2
11113;2024-02-22 13:24:30;Suporte Técnico;Sem Solução;WhatsApp;20;1
11114;2024-06-09 16:10:01;Reclamação;Encaminhado;WhatsApp;32;0
11115;2023-08-23 02:25:49;Reclamação;Encaminhado;Chat Online;28;0
11116;2024-06-11 13:37:02;Vendas;Resolvido;E-mail;70;0
11117;2024-11-04 06:05:44;Informação;Pendente;E-mail;59;2
11118;2023-08-18 09:07:47;Reclamação;Encaminhado;E-mail;24;3
11119;2023-01-19 23:32:25;Suporte Técnico;Sem Solução;Telefone;96;0
11120;2024-04-02 00:46:35;Informação;Encaminhado;Telefone;103;1
11121;2024-10-07 15:09:28;Vendas;Encaminhado;Chat Online;58;2
11122;2023-06-28 02:16:32;Vendas;Pendente;WhatsApp;28;5
11123;2024-06-15 03:58:42;Informação;Resolvido;E-mail;46;3
11124;2024-04-08 15:09:01;Vendas;Encaminhado;Telefone;61;4
11125;2024-02-05 05:00:13;Informação;Pendente;E-mail;105;3
11126;2023-09-24 11:52:41;Cancelamento;Resolvido;Telefone;100;5
11127;2024-03-25 14:38:54;Suporte Técnico;Pendente;E-mail;117;4
11128;2024-05-22 08:10:08;Suporte Técnico;Encaminhado;Telefone;3;0
11129;2023-01-02 00:00:06;Reclamação;Pendente;Telefone;13;5
11130;2024-03-18 11:46:10;Reclamação;Pendente;WhatsApp;16;0
11131;2023-03-18 22:46:07;Reclamação;Resolvido;Chat Online;80;5
11132;2024-06-25 15:18:39;Vendas;Sem Solução;Chat Online;69;4
11133;2024-08-15 19:58:15;Cancelamento;Pendente;WhatsApp;98;5
11134;2024-06-27 10:35:04;Reclamação;Pendente;Chat Online;7;4
11135;2023-07-03 13:28:46;Informação;Pendente;Chat Online;37;4
11136;2024-04-07 05:59:49;Cancelamento;Sem Solução;Chat Online;58;4
11137;2024-08-01 20:45:30;Vendas;Encaminhado;WhatsApp;;3
11138;2023-05-25 06:57:42;Reclamação;Pendente;E-mail;33;5
11139;2024-05-23 12:17:28;Suporte Técnico;Resolvido;Telefone;38;5
11140;2024-11-03 00:59:33;Informação;Encaminhado;E-mail;55;0
11141;2023-10-15 08:24:12;Cancelamento;Sem Solução;WhatsApp;53;0
11142;2023-09-23 15:59:10;Reclamação;Sem Solução;E-mail;79;0
11143;2024-10-01 09:31:07;Reclamação;Encaminhado;Telefone;30;5
11144;2024-09-07 17:23:51;Reclamação;Sem Solução;Telefone;43;0
11145;2023-07-28 21:53:54;Cancelamento;Encaminhado;WhatsApp;33;3
11146;2024-11-10 21:48:20;Suporte Técnico;Sem Solução;Telefone;;4
11147;2023-02-26 03:24:02;Suporte Técnico;Pendente;WhatsApp;96;3
11148;2024-02-18 11:54:28;Cancelamento;Sem Solução;Chat Online;115;5
11149;2023-06-15 17:04:31;Cancelamento;Resolvido;Telefone;10;0
11150;2023-02-21 15:29:22;Suporte Técnico;Sem Solução;Telefone;13;1
11151;2023-01-28 08:05:07;Suporte Técnico;Resolvido;Chat Online;26;0
11152;2023-12-11 11:19:25;Suporte Técnico;Resolvido;Chat Online;118;2
11153;2024-09-05 02:43:15;Informação;Sem Solução;Chat Online;20;3
11154;2023-07-02 01:49:55;Reclamação;Encaminhado;Chat Online;32;4
11155;2024-08-06 03:48:06;Vendas;Pendente;Telefone;75;0
11156;2023-05-19 04:30:39;Reclamação;Resolvido;Chat Online;119;2
11157;2024-03-15 02:02:51;Cancelamento;Sem Solução;Chat Online;95;0
11158;2023-01-23 13:24:43;Suporte Técnico;Resolvido;Chat Online;80;5
11159;2023-08-01 06:40:08;Cancelamento;Pendente;Chat Online;;1
11160;2023-12-05 08:49:35;Informação;Sem Solução;Telefone;;5
11161;2023-07-05 22:10:06;Reclamação;Resolvido;E-mail;4;5
11162;2023-02-09 03:11:18;Reclamação;Sem Solução;Telefone;43;5
11163;2023-11-06 20:13:09;Vendas;Sem Solução;Telefone;;3
11164;2024-01-13 06:41:24;Informação;Sem Solução;WhatsApp;25;4
11165;2023-10-11 05:22:03;Vendas;Encaminhado;Telefone;76;5
11166;2023-03-13 16:25:14;Cancelamento;Resolvido;WhatsApp;75;3
11167;2024-06-27 06:19:07;Suporte Técnico;Sem Solução;WhatsApp;106;3
11168;2024-01-24 10:48:57;Informação;Resolvido;Chat Online;118;3
11169;2024-06-13 11:52:24;Reclamação;Encaminhado;WhatsApp;117;4
11170;2023-11-29 09:37:52;Vendas;Resolvido;Chat Online;15;1
11171;2024-09-15 03:01:00;Cancelamento;Resolvido;E-mail;;2
11172;2023-03-29 03:07:41;Vendas;Encaminhado;WhatsApp;99;2
11173;2023-11-07 14:20:57;Cancelamento;Sem Solução;WhatsApp;118;3
11174;2024-02-08 23:56:37;Informação;Pendente;WhatsApp;;3
11175;2024-11-05 09:08:23;Reclamação;Pendente;Chat Online;20;1
11176;2024-07-08 14:24:17;Informação;Resolvido;WhatsApp;8;1
11177;2023-10-10 04:53:35;Reclamação;Encaminhado;Chat Online;39;5
11178;2023-09-11 09:14:55;Cancelamento;Encaminhado;Telefone;98;5
11179;2023-05-18 01:17:01;Suporte Técnico;Resolvido;Chat Online;51;2
11180;2024-01-18 01:27:07;Suporte Técnico;Resolvido;WhatsApp;83;1
11181;2024-02-09 04:10:39;Informação;Resolvido;Chat Online;96;5
11182;2024-09-24 23:32:27;Informação;Pendente;Telefone;89;5
11183;2023-06-13 22:08:48;Suporte Técnico;Encaminhado;Chat Online;2;0
11184;2024-11-09 16:12:03;Suporte Técnico;Pendente;WhatsApp;53;0
11185;2023-03-09 10:42:39;Cancelamento;Pendente;E-mail;78;0
11186;2024-03-25 03:36:15;Vendas;Resolvido;Telefone;95;3
11187;2024-09-30 18:04:08;Cancelamento;Sem Solução;Chat Online;12;4
11188;2024-07-26 04:38:33;Suporte Técnico;Encaminhado;Telefone;19;4
11189;2024-10-24 13:12:32;Informação;Resolvido;E-mail;78;5
11190;2024-04-23 22:35:15;Suporte Técnico;Sem Solução;Telefone;111;0
11191;2023-04-23 19:16:50;Cancelamento;Sem Solução;Chat Online;8;2
11192;2023-03-31 03:53:06;Suporte Técnico;Pendente;E-mail;97;2
11193;2024-03-22 05:47:05;Vendas;Pendente;E-mail;;4
11194;2023-08-27 14:34:24;Informação;Pendente;E-mail;2;5
11195;2023-03-09 10:35:30;Cancelamento;Encaminhado;Chat Online;29;3
11196;2023-08-13 15:10:01;Reclamação;Sem Solução;Chat Online;29;0
11197;2023-01-13 17:41:36;Suporte Técnico;Sem Solução;WhatsApp;24;3
11198;2024-08-10 01:14:51;Cancelamento;Encaminhado;E-mail;115;2
11199;2024-05-17 15:03:54;Cancelamento;Encaminhado;Chat Online;112;2
11200;2024-02-26 18:23:28;Suporte Técnico;Pendente;Telefone;16;0
11201;2024-02-25 01:09:51;Reclamação;Pendente;E-mail;72;4
11202;2023-01-09 04:16:58;Informação;Resolvido;E-mail;31;5
11203;2023-11-09 23:19:49;Vendas;Resolvido;Telefone;15;5
11204;2023-04-24 01:35:26;Suporte Técnico;Encaminhado;Chat Online;;3
11205;2024-02-20 11:14:08;Reclamação;Encaminhado;E-mail;59;3
11206;2023-04-06 09:21:05;Reclamação;Sem Solução;Chat Online;25;1
11207;2023-04-29 09:13:11;Suporte Técnico;Sem Solução;WhatsApp;35;0
11208;2023-10-23 21:31:15;Vendas;Encaminhado;Telefone;55;1
11209;2023-01-28 08:04:26;Informação;Encaminhado;WhatsApp;23;0
11210;2023-02-06 18:00:03;Suporte Técnico;Resolvido;Chat Online;52;5
11211;2024-10-14 22:51:16;Reclamação;Encaminhado;Telefone;101;3
11212;2024-06-19 19:21:30;Informação;Encaminhado;WhatsApp;58;0
11213;2024-10-28 05:55:37;Reclamação;Sem Solução;E-mail;97;2
11214;2023-12-05 10:21:07;Cancelamento;Pendente;WhatsApp;62;1
11215;2024-02-11 03:04:23;Informação;Resolvido;Chat Online;6;5
11216;2023-11-27 10:45:06;Informação;Resolvido;Telefone;9;0
11217;2024-03-20 23:38:25;Suporte Técnico;Sem Solução;Chat Online;84;2
11218;2023-03-21 07:15:26;Vendas;Encaminhado;Chat Online;;3
11219;2023-05-22 15:29:24;Reclamação;Resolvido;Chat Online;109;1
11220;2024-04-20 22:44:46;Cancelamento;Sem Solução;E-mail;84;2
11221;2024-11-29 00:40:24;Informação;Sem Solução;Telefone;68;0
11222;2023-10-07 04:48:41;Cancelamento;Resolvido;Chat Online;103;3
11223;2023-04-21 17:15:39;Vendas;Sem Solução;E-mail;5;4
11224;2023-01-29 10:26:12;Cancelamento;Pendente;Chat Online;57;0
11225;2023-09-22 19:39:54;Cancelamento;Resolvido;Telefone;96;4
11226;2024-01-09 21:44:03;Cancelamento;Encaminhado;Chat Online;89;4
11227;2024-04-20 15:52:36;Informação;Sem Solução;E-mail;66;3
11228;2023-10-20 13:29:25;Vendas;Encaminhado;Telefone;113;4
11229;2023-07-27 12:02:37;Informação;Encaminhado;WhatsApp;70;0
11230;2023-04-25 12:01:56;Vendas;Encaminhado;Chat Online;38;5
11231;2024-01-14 14:20:11;Cancelamento;Sem Solução;WhatsApp;92;1
11232;2023-07-14 16:40:10;Informação;Pendente;E-mail;70;4
11233;2023-03-09 16:26:28;Reclamação;Encaminhado;Telefone;70;1
11234;2024-04-06 20:14:31;Suporte Técnico;Pendente;WhatsApp;66;0
11235;2023-01-18 12:35:53;Reclamação;Pendente;E-mail;16;5
11236;2024-01-10 01:54:09;Cancelamento;Pendente;Telefone;77;3
11237;2024-01-17 17:12:53;Suporte Técnico;Pendente;Chat Online;61;3
11238;2024-06-06 00:43:02;Vendas;Sem Solução;WhatsApp;12;5
11239;2024-05-02 13:27:19;Vendas;Encaminhado;Telefone;108;5
11240;2024-02-08 23:04:22;Reclamação;Pendente;E-mail;6;2
11241;2023-11-27 23:31:29;Reclamação;Pendente;Chat Online;79;1
11242;2024-07-30 12:55:14;Suporte Técnico;Sem Solução;WhatsApp;106;5
11243;2024-06-24 12:31:17;Vendas;Resolvido;WhatsApp;100;4
11244;2023-07-03 01:51:04;Reclamação;Sem Solução;Telefone;97;5
11245;2024-03-25 06:00:19;Vendas;Pendente;Chat Online;16;2
11246;2023-12-03 22:56:59;Informação;Sem Solução;WhatsApp;50;5
11247;2024-05-08 15:26:30;Informação;Resolvido;E-mail;80;3
11248;2023-11-06 20:33:29;Cancelamento;Encaminhado;WhatsApp;112;3
11249;2023-03-26 17:37:37;Informação;Sem Solução;Telefone;;4
11250;2023-11-17 05:18:39;Cancelamento;Pendente;E-mail;49;1
11251;2024-09-20 14:40:04;Reclamação;Sem Solução;WhatsApp;93;5
11252;2023-06-11 02:48:18;Reclamação;Resolvido;Chat Online;111;4
11253;2023-04-18 15:38:58;Reclamação;Sem Solução;E-mail;53;1
11254;2023-12-04 15:00:12;Vendas;Resolvido;Telefone;26;0
11255;2024-08-12 04:49:52;Informação;Resolvido;Chat Online;79;1
11256;2024-08-30 02:04:34;Informação;Encaminhado;WhatsApp;33;1
11257;2023-05-22 04:08:10;Informação;Encaminhado;E-mail;56;4
11258;2024-04-01 16:20:58;Suporte Técnico;Encaminhado;WhatsApp;20;1
11259;2024-10-18 22:32:12;Cancelamento;Sem Solução;Telefone;29;5
11260;2023-12-11 00:00:19;Informação;Resolvido;WhatsApp;37;4
11261;2023-02-12 02:43:29;Reclamação;Sem Solução;Telefone;114;2
11262;2023-08-07 15:08:03;Informação;Sem Solução;WhatsApp;57;3
11263;2023-09-10 10:34:46;Cancelamento;Encaminhado;Chat Online;17;5
11264;2024-02-07 10:58:41;Informação;Sem Solução;E-mail;25;2
11265;2024-05-08 13:16:03;Cancelamento;Encaminhado;Telefone;90;3
11266;2024-07-28 00:12:33;Vendas;Encaminhado;Chat Online;48;1
11267;2023-08-20 20:39:39;Suporte Técnico;Encaminhado;WhatsApp;10;3
11268;2024-06-13 14:43:37;Vendas;Sem Solução;Telefone;67;5
11269;2023-02-19 04:25:52;Suporte Técnico;Sem Solução;WhatsApp;57;1
11270;2024-09-14 20:37:35;Suporte Técnico;Pendente;WhatsApp;65;1
11271;2023-08-31 20:44:49;Informação;Encaminhado;Telefone;116;2
11272;2023-09-08 07:27:03;Suporte Técnico;Encaminhado;WhatsApp;74;0
11273;2024-08-08 08:23:59;Suporte Técnico;Sem Solução;Chat Online;73;4
11274;2023-09-07 06:39:30;Vendas;Encaminhado;Chat Online;70;1
11275;2024-01-15 08:17:52;Vendas;Sem Solução;Telefone;31;2
11276;2024-07-02 17:57:42;Informação;Pendente;Telefone;48;3
11277;2024-01-10 07:38:10;Suporte Técnico;Sem Solução;Telefone;115;1
11278;2023-10-16 06:37:02;Reclamação;Pendente;Chat Online;72;5
11279;2024-08-21 07:28:31;Reclamação;Resolvido;WhatsApp;2;3
11280;2024-06-02 12:59:07;Informação;Pendente;E-mail;82;3
11281;2023-11-17 02:47:01;Vendas;Encaminhado;Chat Online;40;0
11282;2023-10-24 00:02:18;Informação;Sem Solução;E-mail;50;2
11283;2024-01-28 14:54:43;Suporte Técnico;Sem Solução;E-mail;32;4
11284;2024-05-23 19:14:51;Vendas;Pendente;E-mail;50;3
11285;2023-09-21 02:08:34;Reclamação;Resolvido;Telefone;3;5
11286;2024-02-21 05:21:28;Suporte Técnico;Resolvido;Chat Online;68;3
11287;2023-04-20 13:24:39;Vendas;Sem Solução;E-mail;70;3
11288;2023-11-26 02:26:38;Reclamação;Pendente;Telefone;10;2
11289;2023-10-05 22:59:53;Vendas;Pendente;Chat Online;68;4
11290;2023-09-27 21:18:33;Cancelamento;Pendente;Telefone;50;1
11291;2023-01-12 03:27:45;Cancelamento;Resolvido;WhatsApp;67;5
11292;2024-04-14 16:31:56;Reclamação;Encaminhado;Chat Online;102;5
11293;2024-07-30 07:34:02;Reclamação;Pendente;WhatsApp;21;4
11294;2023-01-09 08:29:01;Reclamação;Sem Solução;WhatsApp;117;1
11295;2024-02-22 08:40:57;Reclamação;Resolvido;Chat Online;41;4
11296;2023-08-17 13:02:08;Vendas;Sem Solução;Chat Online;100;0
11297;2023-03-08 12:43:47;Cancelamento;Resolvido;WhatsApp;69;0
11298;2024-06-28 02:44:03;Reclamação;Resolvido;WhatsApp;11;2
11299;2024-07-04 06:52:39;Informação;Encaminhado;Telefone;58;3
11300;2023-05-03 12:06:20;Suporte Técnico;Resolvido;Telefone;117;1
11301;2024-04-14 16:22:00;Cancelamento;Pendente;WhatsApp;65;4
11302;2024-02-23 18:02:41;Cancelamento;Resolvido;WhatsApp;85;3
11303;2024-06-07 03:51:50;Suporte Técnico;Encaminhado;Chat Online;71;0
11304;2023-05-10 23:25:11;Informação;Sem Solução;WhatsApp;96;0
11305;2024-07-01 06:57:05;Reclamação;Sem Solução;E-mail;29;1
11306;2023-07-14 10:25:08;Vendas;Pendente;WhatsApp;103;1
11307;2024-04-14 18:33:13;Vendas;Encaminhado;Telefone;12;3
11308;2023-03-20 08:44:41;Informação;Pendente;Telefone;;1
11309;2023-08-23 04:26:51;Suporte Técnico;Pendente;E-mail;35;4
11310;2023-08-20 03:24:16;Reclamação;Resolvido;WhatsApp;59;1
11311;2024-08-09 16:04:45;Cancelamento;Encaminhado;Telefone;55;3
11312;2024-01-18 19:53:42;Informação;Resolvido;E-mail;49;4
11313;2023-11-06 05:10:06;Cancelamento;Resolvido;Telefone;67;1
11314;2023-03-17 09:51:15;Cancelamento;Encaminhado;WhatsApp;62;1
11315;2024-01-14 23:42:14;Informação;Pendente;WhatsApp;98;4
11316;2024-05-09 14:26:49;Reclamação;Encaminhado;E-mail;60;4
11317;2024-07-23 15:15:00;Cancelamento;Resolvido;WhatsApp;102;5
11318;2023-05-01 23:10:33;Reclamação;Resolvido;E-mail;54;5
11319;2023-01-07 00:16:43;Informação;Resolvido;Chat Online;;5
